# time of execution: 2021-03-03 17:30:31
#model:m3tm
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:295.0[K]
# initial magnetization [x,y,z]:[0.0, 0.0, 0.96925]
### sample paramters ###
# Sample: Nickel
# S=0.5
# mu_at=0.616[mu_B]
# nx=1	ny=1	nz=1
# dx=3.524e-10	dy=3.524e-10	dz=3.524e-10	[m]
# atoms per unit cell:4
# asf=0.15
# gep, cv_el, cv_ph: DFT-interpolation
# Tc=633[K]
# T_Deb=450[K]
### pulse paramters ###
# peak power:7e+21[W/m^3]
# sigma=2.4e-14[s]
# delay=1e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]
0.0	1.0	295.0	295.0	0	0	0	0	1.605190222e+18
0.01	1.0000000303699803	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.02	1.0000000601421268	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.03	1.0000000893282097	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.04	1.000000117939764	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.05	1.0000001459880998	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.06	1.0000001734843036	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.07	1.0000002004392456	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.08	1.0000002268635788	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.09	1.000000252767751	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.1	1.0000002781619979	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.11	1.0000003030563602	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.12	1.0000003274606761	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.13	1.0000003513845919	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.14	1.0000003748375677	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.15	1.0000003978288714	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.16	1.0000004203675914	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.17	1.0000004424626359	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.18	1.0000004641227405	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.19	1.000000485356464	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.2	1.0000005061722008	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.21	1.0000005265781806	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.22	1.0000005465824677	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.22999999999999998	1.0000005661929703	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.24	1.000000585417441	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.25	1.0000006042634766	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.26	1.0000006227385279	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.27	1.0000006408498978	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.28	1.000000658604745	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.29	1.0000006760100892	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.3	1.000000693072807	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.31	1.000000709799645	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.32	1.000000726197215	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.33	1.0000007422720003	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.34	1.0000007580303514	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
0.35	1.000000773478499	295.0	295.0	0.0	0.0	0.0	0.0	1.605190222e+18
