# time of execution: 2022-06-23 09:45:22
#model:sd
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:100.0[K]
# initial magnetization [x,y,z]:[0.0, 0.0, 1.0]
### sample paramters ###
# Sample: Gadolinium
# S=3.5
# mu_at=7.5[mu_B]
# nx=1	ny=1	nz=1
# dx=3.6e-10	dy=3.6e-10	dz=5.8e-10	[m]
# atoms per unit cell:6
# asf=0.12
# gep=2.5e+17[W/m^3/K]
# factor cv_el=225[J/m^3/K^2]
# cv_ph computed with Einstein model, T_Ein=0.75*160[K]
# R/g_ep = 3.894967677943116e-07[1/s]
# Tc=293[K]
# T_Deb=160[K]
### pulse paramters ###
# peak power:1e+20[W/m^3]
# sigma=4.95e-14[s]
# delay=1e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]	mu_s [J/m^3]
0.0	1.0	100.0	100.0	0	0	0	0	[0]
0.01	0.9998679962087458	100.0	100.0	0.0	0.0	0.0	0.0	[-1.31871815e-39]
0.02	0.9997363565356546	100.0	100.0	0.0	0.0	0.0	0.0	[-2.63116395e-39]
0.03	0.9996050797992959	100.0	100.0	0.0	0.0	0.0	0.0	[-3.93736175e-39]
0.04	0.9994741648229395	100.0	100.0	0.0	0.0	0.0	0.0	[-5.23733578e-39]
0.05	0.999343610434531	100.0	100.0	0.0	0.0	0.0	0.0	[-6.53111019e-39]
0.06	0.9992134154666724	100.0	100.0	0.0	0.0	0.0	0.0	[-7.81870902e-39]
0.07	0.999083578756595	100.0	100.0	0.0	0.0	0.0	0.0	[-9.10015623e-39]
0.08	0.9989540991461383	100.0	100.0	0.0	0.0	0.0	0.0	[-1.03754757e-38]
0.09	0.9988249754817287	100.0	100.0	0.0	0.0	0.0	0.0	[-1.16446911e-38]
0.1	0.9986962066143557	100.0	100.0	0.0	0.0	0.0	0.0	[-1.29078263e-38]
0.11	0.9985677913995499	100.0	100.0	0.0	0.0	0.0	0.0	[-1.41649047e-38]
0.12	0.9984397286973612	100.0	100.0	0.0	0.0	0.0	0.0	[-1.54159499e-38]
0.13	0.9983120173723371	100.0	100.0	0.0	0.0	0.0	0.0	[-1.66609852e-38]
0.14	0.9981846562934997	100.0	100.0	0.0	0.0	0.0	0.0	[-1.7900034e-38]
0.15	0.9980576443343244	100.0	100.0	0.0	0.0	0.0	0.0	[-1.91331194e-38]
0.16	0.9979309803727177	100.0	100.0	0.0	0.0	0.0	0.0	[-2.03602646e-38]
0.17	0.9978046632909974	100.0	100.0	0.0	0.0	0.0	0.0	[-2.15814927e-38]
0.18	0.9976786919758697	100.0	100.0	0.0	0.0	0.0	0.0	[-2.27968266e-38]
0.19	0.9975530653184077	100.0	100.0	0.0	0.0	0.0	0.0	[-2.40062891e-38]
0.2	0.9974277822140319	100.0	100.0	0.0	0.0	0.0	0.0	[-2.52099029e-38]
0.21	0.9973028415624887	100.0	100.0	0.0	0.0	0.0	0.0	[-2.64076909e-38]
0.22	0.9971782422678271	100.0	100.0	0.0	0.0	0.0	0.0	[-2.75996755e-38]
0.22999999999999998	0.9970539832383818	100.0	100.0	0.0	0.0	0.0	0.0	[-2.87858793e-38]
0.24	0.996930063386749	100.0	100.0	0.0	0.0	0.0	0.0	[-2.99663246e-38]
0.25	0.9968064816297693	100.0	100.0	0.0	0.0	0.0	0.0	[-3.11410339e-38]
0.26	0.9966832368885037	100.0	100.0	0.0	0.0	0.0	0.0	[-3.23100293e-38]
0.27	0.9965603280882159	100.0	100.0	0.0	0.0	0.0	0.0	[-3.3473333e-38]
0.28	0.9964377541583522	100.0	100.0	0.0	0.0	0.0	0.0	[-3.4630967e-38]
0.29	0.9963155140325186	100.0	100.0	0.0	0.0	0.0	0.0	[-3.57829534e-38]
0.3	0.9961936066484637	100.0	100.0	0.0	0.0	0.0	0.0	[-3.69293141e-38]
0.31	0.9960720309480587	100.0	100.0	0.0	0.0	0.0	0.0	[-3.80700708e-38]
0.32	0.9959507858772755	100.0	100.0	0.0	0.0	0.0	0.0	[-3.92052452e-38]
