# time of execution: 2022-06-23 09:45:22
#model:sd
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:100.0[K]
# initial magnetization [x,y,z]:[0.0, 0.0, 1.0]
### sample paramters ###
# Sample: Gadolinium
# S=3.5
# mu_at=7.5[mu_B]
# nx=1	ny=1	nz=1
# dx=3.6e-10	dy=3.6e-10	dz=5.8e-10	[m]
# atoms per unit cell:6
# asf=0.12
# gep=2.5e+17[W/m^3/K]
# factor cv_el=225[J/m^3/K^2]
# cv_ph computed with Einstein model, T_Ein=0.75*160[K]
# R/g_ep = 3.894967677943116e-07[1/s]
# Tc=293[K]
# T_Deb=160[K]
### pulse paramters ###
# peak power:1e+20[W/m^3]
# sigma=4.95e-14[s]
# delay=1e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]	mu_s [J/m^3]
0.0	1.0	100.0	100.0	0	0	0	0	[0]
0.01	0.99934357225469	100.0	100.0	0.0	0.0	0.0	0.0	[-6.24601667e-39]
0.02	0.9986961314010291	100.0	100.0	0.0	0.0	0.0	0.0	[-1.18121363e-38]
0.03	0.9980575332028996	100.0	100.0	0.0	0.0	0.0	0.0	[-1.67644321e-38]
0.04	0.9974276362498377	100.0	100.0	0.0	0.0	0.0	0.0	[-2.11626626e-38]
0.05	0.9968063018889604	100.0	100.0	0.0	0.0	0.0	0.0	[-2.50608731e-38]
0.06	0.9961933941588703	100.0	100.0	0.0	0.0	0.0	0.0	[-2.85079407e-38]
0.07	0.9955887797254654	100.0	100.0	0.0	0.0	0.0	0.0	[-3.15480658e-38]
0.08	0.994992327819596	100.0	100.0	0.0	0.0	0.0	0.0	[-3.42212183e-38]
0.09	0.9944039101764958	100.0	100.0	0.0	0.0	0.0	0.0	[-3.65635408e-38]
0.1	0.993823400976937	100.0	100.0	0.0	0.0	0.0	0.0	[-3.86077129e-38]
0.11	0.9932506767900556	100.0	100.0	0.0	0.0	0.0	0.0	[-4.03832819e-38]
0.12	0.9926856165177752	100.0	100.0	0.0	0.0	0.0	0.0	[-4.19169609e-38]
0.13	0.9921281013407948	100.0	100.0	0.0	0.0	0.0	0.0	[-4.32328993e-38]
0.14	0.9915780146660786	100.0	100.0	0.0	0.0	0.0	0.0	[-4.43529273e-38]
0.15	0.9910352420758021	100.0	100.0	0.0	0.0	0.0	0.0	[-4.52967768e-38]
0.16	0.9904996712777073	100.0	100.0	0.0	0.0	0.0	0.0	[-4.60822819e-38]
0.17	0.9899711920568208	100.0	100.0	0.0	0.0	0.0	0.0	[-4.67255597e-38]
0.18	0.9894496962284903	100.0	100.0	0.0	0.0	0.0	0.0	[-4.72411743e-38]
0.19	0.9889350775927016	100.0	100.0	0.0	0.0	0.0	0.0	[-4.76422849e-38]
0.2	0.9884272318896282	100.0	100.0	0.0	0.0	0.0	0.0	[-4.794078e-38]
0.21	0.9879260567563808	100.0	100.0	0.0	0.0	0.0	0.0	[-4.81473987e-38]
0.22	0.9874314516849145	100.0	100.0	0.0	0.0	0.0	0.0	[-4.82718405e-38]
0.22999999999999998	0.9869433179810619	100.0	100.0	0.0	0.0	0.0	0.0	[-4.83228647e-38]
0.24	0.9864615587246507	100.0	100.0	0.0	0.0	0.0	0.0	[-4.83083801e-38]
0.25	0.9859860787306781	100.0	100.0	0.0	0.0	0.0	0.0	[-4.82355262e-38]
0.26	0.9855167845115073	100.0	100.0	0.0	0.0	0.0	0.0	[-4.81107473e-38]
0.27	0.9850535842400511	100.0	100.0	0.0	0.0	0.0	0.0	[-4.79398582e-38]
0.28	0.9845963877139168	100.0	100.0	0.0	0.0	0.0	0.0	[-4.77281053e-38]
0.29	0.9841451063204832	100.0	100.0	0.0	0.0	0.0	0.0	[-4.74802204e-38]
0.3	0.9836996530028771	100.0	100.0	0.0	0.0	0.0	0.0	[-4.72004703e-38]
0.31	0.983259942226826	100.0	100.0	0.0	0.0	0.0	0.0	[-4.68927011e-38]
0.32	0.9828258899483588	100.0	100.0	0.0	0.0	0.0	0.0	[-4.65603789e-38]
0.33	0.9823974135823301	100.0	100.0	0.0	0.0	0.0	0.0	[-4.6206626e-38]
0.34	0.9819744319717427	100.0	100.0	0.0	0.0	0.0	0.0	[-4.5834254e-38]
0.35	0.9815568653578433	100.0	100.0	0.0	0.0	0.0	0.0	[-4.54457937e-38]
0.36	0.9811446353509711	100.0	100.0	0.0	0.0	0.0	0.0	[-4.50435219e-38]
0.37	0.9807376649021406	100.0	100.0	0.0	0.0	0.0	0.0	[-4.4629486e-38]
0.38	0.980335878275322	100.0	100.0	0.0	0.0	0.0	0.0	[-4.42055263e-38]
0.39	0.97993920102042	100.0	100.0	0.0	0.0	0.0	0.0	[-4.37732953e-38]
0.4	0.9795475599469132	100.0	100.0	0.0	0.0	0.0	0.0	[-4.33342768e-38]
0.41	0.9791608830981446	100.0	100.0	0.0	0.0	0.0	0.0	[-4.28898012e-38]
0.42	0.9787790997262426	100.0	100.0	0.0	0.0	0.0	0.0	[-4.2441061e-38]
0.43	0.9784021402676483	100.0	100.0	0.0	0.0	0.0	0.0	[-4.1989124e-38]
0.44	0.9780299363192447	100.0	100.0	0.0	0.0	0.0	0.0	[-4.15349452e-38]
0.45	0.9776624206150561	100.0	100.0	0.0	0.0	0.0	0.0	[-4.10793779e-38]
0.45999999999999996	0.9772995270035117	100.0	100.0	0.0	0.0	0.0	0.0	[-4.06231838e-38]
0.47000000000000003	0.9769411904252525	100.0	100.0	0.0	0.0	0.0	0.0	[-4.01670415e-38]
0.48	0.9765873468914689	100.0	100.0	0.0	0.0	0.0	0.0	[-3.97115549e-38]
0.49000000000000005	0.976237933462753	100.0	100.0	0.0	0.0	0.0	0.0	[-3.92572606e-38]
0.5	0.9758928882284512	100.0	100.0	0.0	0.0	0.0	0.0	[-3.8804634e-38]
0.5099999999999999	0.975552150286502	100.0	100.0	0.0	0.0	0.0	0.0	[-3.83540961e-38]
0.52	0.9752156597237491	100.0	100.0	0.0	0.0	0.0	0.0	[-3.79060181e-38]
0.5299999999999999	0.9748833575967129	100.0	100.0	0.0	0.0	0.0	0.0	[-3.74607267e-38]
0.54	0.9745551859128095	100.0	100.0	0.0	0.0	0.0	0.0	[-3.70185086e-38]
0.5499999999999999	0.9742310876120069	100.0	100.0	0.0	0.0	0.0	0.0	[-3.65796142e-38]
0.56	0.9739110065489025	100.0	100.0	0.0	0.0	0.0	0.0	[-3.61442615e-38]
0.57	0.9735948874752124	100.0	100.0	0.0	0.0	0.0	0.0	[-3.57126391e-38]
0.58	0.9732826760226636	100.0	100.0	0.0	0.0	0.0	0.0	[-3.52849094e-38]
0.59	0.9729743186862747	100.0	100.0	0.0	0.0	0.0	0.0	[-3.4861211e-38]
0.6	0.9726697628080164	100.0	100.0	0.0	0.0	0.0	0.0	[-3.44416613e-38]
0.61	0.9723689565608423	100.0	100.0	0.0	0.0	0.0	0.0	[-3.40263586e-38]
0.62	0.972071848933078	100.0	100.0	0.0	0.0	0.0	0.0	[-3.36153842e-38]
0.6299999999999999	0.9717783897131629	100.0	100.0	0.0	0.0	0.0	0.0	[-3.3208804e-38]
0.64	0.9714885294747295	100.0	100.0	0.0	0.0	0.0	0.0	[-3.280667e-38]
0.6499999999999999	0.9712022195620171	100.0	100.0	0.0	0.0	0.0	0.0	[-3.24090221e-38]
0.66	0.9709194120756113	100.0	100.0	0.0	0.0	0.0	0.0	[-3.20158893e-38]
0.6699999999999999	0.9706400598584901	100.0	100.0	0.0	0.0	0.0	0.0	[-3.16272904e-38]
0.68	0.970364116482388	100.0	100.0	0.0	0.0	0.0	0.0	[-3.12432358e-38]
0.69	0.9700915362344508	100.0	100.0	0.0	0.0	0.0	0.0	[-3.08637281e-38]
0.7	0.9698222741041836	100.0	100.0	0.0	0.0	0.0	0.0	[-3.04887628e-38]
0.71	0.9695562857706856	100.0	100.0	0.0	0.0	0.0	0.0	[-3.01183293e-38]
0.72	0.9692935275901559	100.0	100.0	0.0	0.0	0.0	0.0	[-2.97524117e-38]
0.73	0.9690339565836743	100.0	100.0	0.0	0.0	0.0	0.0	[-2.93909892e-38]
0.74	0.9687775304252426	100.0	100.0	0.0	0.0	0.0	0.0	[-2.90340367e-38]
